,Make,Model,Vehicle_Class,Engine_Size_L_,Cylinders,Transmission,Fuel_Type,Fuel_Consumption_City__L_100_km_,Fuel_Consumption_Hwy__L_100_km_,Fuel_Consumption_Comb__L_100_km_,Fuel_Consumption_Comb__mpg_,CO2_Emissions_g_km_,Engine Size Range
5978,MAZDA,CX-30 4WD (Cylinder Deactivation),SUV - SMALL,2.5,4,AS6,X,9.5,7.4,8.6,33,200,2-4
5979,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,9.3,7.5,8.5,33,196,0-2
5980,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,9.4,7.6,8.6,33,201,0-2
5981,ALFA ROMEO,4C,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,193,0-2
5983,ALFA ROMEO,4C,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,0-2
5985,SUBARU,BRZ,MINICOMPACT,2.0,4,AS6,Z,9.6,7.0,8.4,34,193,2-4
5986,SUBARU,BRZ,MINICOMPACT,2.0,4,AS6,Z,9.6,7.0,8.4,34,197,2-4
5987,ACURA,ILX,COMPACT,2.0,4,AS5,Z,9.7,6.7,8.3,34,191,2-4
5988,ACURA,ILX,COMPACT,2.4,4,AM8,Z,9.4,6.8,8.2,34,192,2-4
5990,MITSUBISHI,RVR,SUV - SMALL,2.0,4,AV6,X,9.3,7.3,8.4,34,193,2-4
5991,ACURA,TLX,COMPACT,2.4,4,AM8,Z,9.6,6.6,8.3,34,191,2-4
5992,ACURA,TLX,COMPACT,2.4,4,AM8,Z,9.6,6.6,8.3,34,196,2-4
5993,ACURA,TLX,COMPACT,2.4,4,AM8,Z,9.6,6.6,8.3,34,197,2-4
5994,BMW,228i,SUBCOMPACT,2.0,4,AS8,Z,9.9,6.5,8.4,34,197,2-4
5995,BMW,320i,COMPACT,2.0,4,A8,Z,10.0,6.5,8.4,34,193,2-4
5996,BMW,320i,COMPACT,2.0,4,AS8,Z,9.9,6.5,8.4,34,197,2-4
5997,BMW,320i,COMPACT,2.0,4,AS8,Z,10.0,6.5,8.4,34,200,2-4
5998,BMW,328i,COMPACT,2.0,4,A8,Z,10.0,6.5,8.4,34,193,2-4
5999,FIAT,500L,STATION WAGON - SMALL,1.4,4,M6,X,9.3,7.1,8.3,34,191,0-2
6000,FIAT,500L,STATION WAGON - SMALL,1.4,4,M6,X,9.3,7.1,8.3,34,194,0-2
6001,FIAT,500X,SUV - SMALL,1.4,4,M6,X,9.5,6.9,8.3,34,194,0-2
6002,FIAT,500X,SUV - SMALL,1.4,4,M6,X,9.5,7.1,8.4,34,197,0-2
6004,TOYOTA,C-HR,COMPACT,2.0,4,AV7,X,8.7,7.5,8.2,34,189,2-4
6005,TOYOTA,C-HR,COMPACT,2.0,4,AS7,X,8.7,7.5,8.2,34,189,2-4
6007,MAZDA,CX-5,SUV - SMALL,2.0,4,AS6,X,8.9,7.3,8.2,34,189,2-4
6009,MAZDA,CX-5,SUV - SMALL,2.0,4,AS6,X,9.0,7.3,8.2,34,192,2-4
6010,SCION,FR-S,MINICOMPACT,2.0,4,AS6,Z,9.6,7.0,8.4,34,193,2-4
6012,SCION,FR-S,MINICOMPACT,2.0,4,AS6,Z,9.6,7.0,8.4,34,197,2-4
6013,VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS6,X,9.4,6.7,8.2,34,192,0-2
6014,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,9.3,6.9,8.2,34,192,0-2
6015,HONDA,HR-V,SUV - SMALL,1.8,4,M6,X,9.3,7.0,8.3,34,193,0-2
6016,HONDA,HR-V,STATION WAGON - SMALL,1.8,4,M6,X,9.4,7.1,8.4,34,195,0-2
6018,KIA,Soul,STATION WAGON - SMALL,1.6,4,AS6,X,9.0,7.6,8.4,34,198,0-2
6019,CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,9.4,7.1,8.4,34,193,0-2
6020,CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,9.2,7.0,8.2,34,189,0-2
6021,CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,9.2,7.0,8.2,34,193,0-2
6022,CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,9.3,7.2,8.3,34,194,0-2
6023,CHEVROLET,TRAX,SUV - SMALL,1.4,4,M6,X,9.2,7.1,8.2,34,194,0-2
6026,CHEVROLET,Trax,SUV - SMALL,1.4,4,AS6,X,9.1,7.6,8.4,34,196,0-2
6027,CHEVROLET,Trax,SUV - SMALL,1.4,4,M6,X,9.4,6.9,8.3,34,194,0-2
6029,MERCEDES-BENZ,A 220,SUBCOMPACT,2.0,4,AM7,Z,9.7,6.8,8.4,34,195,2-4
6030,MERCEDES-BENZ,A 250,STATION WAGON - SMALL,2.0,4,AM7,Z,9.4,6.8,8.3,34,192,2-4
6031,MERCEDES-BENZ,B 250,MID-SIZE,2.0,4,AS7,Z,9.7,6.6,8.3,34,179,2-4
6032,MERCEDES-BENZ,B 250,MID-SIZE,2.0,4,AM7,Z,9.8,6.8,8.4,34,196,2-4
6033,MERCEDES-BENZ,B 250,STATION WAGON - SMALL,2.0,4,AM7,Z,9.8,6.8,8.4,34,196,2-4
6034,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,X,9.5,6.6,8.2,34,189,2-4
6035,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,X,9.7,6.9,8.4,34,193,2-4
6036,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,X,9.4,6.7,8.2,34,192,2-4
6037,CHEVROLET,CRUZE,MID-SIZE,1.8,4,M6,X,9.5,6.5,8.2,34,189,0-2
6038,MAZDA,CX-30,SUV - SMALL,2.5,4,AS6,X,9.3,7.1,8.3,34,194,2-4
6039,FORD,FOCUS,COMPACT,2.0,4,M5,X,9.5,6.9,8.3,34,196,2-4
6040,KIA,FORTE,MID-SIZE,1.8,4,A6,X,9.6,6.6,8.3,34,191,0-2
6041,KIA,FORTE,MID-SIZE,2.0,4,A6,X,9.8,6.6,8.4,34,193,2-4
6042,KIA,FORTE,MID-SIZE,2.0,4,M6,X,9.7,6.8,8.4,34,193,2-4
6043,KIA,FORTE,MID-SIZE,2.0,4,AS6,X,9.7,6.7,8.3,34,191,2-4
6044,KIA,FORTE,MID-SIZE,2.0,4,AS6,X,9.7,6.7,8.3,34,196,2-4
6045,KIA,FORTE,MID-SIZE,2.0,4,M6,X,9.4,6.8,8.3,34,195,2-4
6047,VOLKSWAGEN,JETTA,COMPACT,1.8,4,A6,X,9.5,6.7,8.2,34,189,0-2
6048,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,X,9.4,6.7,8.2,34,189,0-2
6049,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M5,X,9.5,6.9,8.4,34,193,2-4
6050,VOLKSWAGEN,JETTA,COMPACT,1.8,4,AM6,X,9.4,6.8,8.2,34,193,0-2
6051,NISSAN,ROGUE,SUV - SMALL,2.5,4,AV,X,9.2,7.2,8.3,34,191,2-4
6053,NISSAN,ROGUE,SUV - SMALL,2.5,4,AV,X,9.1,7.1,8.2,34,194,2-4
6054,NISSAN,ROGUE,SUV - SMALL,2.5,4,AV,X,9.2,7.0,8.2,34,192,2-4
6056,NISSAN,Rogue,SUV - SMALL,2.5,4,AV,X,9.1,7.1,8.2,34,192,2-4
6058,CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,9.6,6.6,8.3,34,191,0-2
6059,CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,9.6,6.7,8.3,34,191,0-2
6060,CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,9.6,6.7,8.3,34,195,0-2
6061,CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,9.7,6.9,8.4,34,197,0-2
6062,CHEVROLET,SONIC,COMPACT,1.8,4,M5,X,9.2,7.1,8.3,34,194,0-2
6063,CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,9.3,7.0,8.3,34,193,0-2
6064,HONDA,ACCORD,MID-SIZE,2.4,4,AV7,X,9.2,6.9,8.2,34,190,2-4
6065,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,AS6,X,9.6,7.0,8.4,34,196,0-2
6066,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.5,6.9,8.4,34,196,0-2
6067,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.5,7.1,8.4,34,198,0-2
6068,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,AS6,X,9.0,7.2,8.2,34,191,2-4
6069,VOLKSWAGEN,Beetle,COMPACT,2.0,4,AS6,X,9.0,7.1,8.2,34,191,2-4
6070,BUICK,ENCORE,SUV - SMALL,1.4,4,AS6,X,9.3,7.2,8.3,34,194,0-2
6071,FORD,FUSION,MID-SIZE,1.5,4,AS6,X,9.9,6.5,8.4,34,193,0-2
6072,FORD,FUSION,MID-SIZE,1.5,4,AS6,X,9.9,6.5,8.4,34,197,0-2
6073,MITSUBISHI,LANCER,COMPACT,2.0,4,AV6,X,9.2,7.0,8.2,34,189,2-4
6074,MITSUBISHI,LANCER,COMPACT,2.0,4,M5,X,9.6,6.8,8.3,34,191,2-4
6075,MITSUBISHI,LANCER,COMPACT,2.0,4,AV6,X,9.2,6.9,8.2,34,189,2-4
6076,MITSUBISHI,LANCER,COMPACT,2.0,4,M5,X,9.6,6.9,8.4,34,193,2-4
6077,MITSUBISHI,LANCER,COMPACT,2.0,4,M5,X,9.6,7.0,8.4,34,198,2-4
6078,KIA,OPTIMA,FULL-SIZE,2.4,4,AS6,X,9.6,6.8,8.4,34,198,2-4
6080,KIA,Optima,FULL-SIZE,2.4,4,AS6,X,9.5,7.1,8.4,34,199,2-4
6082,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS6,X,9.7,6.6,8.3,34,191,0-2
6083,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M5,X,9.8,6.7,8.4,34,193,0-2
6084,VOLVO,S60 T5,COMPACT,2.0,4,AS8,X,9.6,6.7,8.3,34,193,2-4
6085,VOLVO,S60 T5,COMPACT,2.0,4,AS8,X,9.6,7.0,8.4,34,198,2-4
6086,VOLVO,S60 T5,COMPACT,2.0,4,AS8,Z,9.9,6.6,8.4,34,197,2-4
6087,VOLVO,S80 T5,MID-SIZE,2.0,4,AS8,X,9.8,6.6,8.4,34,193,2-4
6088,VOLVO,S80 T5,MID-SIZE,2.0,4,AS8,X,9.6,6.7,8.3,34,193,2-4
6089,HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,9.8,6.7,8.4,34,193,2-4
6090,HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,9.4,6.7,8.2,34,194,2-4
6091,HYUNDAI,Sonata,FULL-SIZE,2.4,4,AS6,X,9.3,7.1,8.3,34,198,2-4
6092,VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,X,9.8,6.6,8.4,34,193,2-4
6093,VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,X,9.6,6.7,8.3,34,193,2-4
6094,VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,X,9.6,7.0,8.4,34,198,2-4
6095,VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,Z,9.9,6.6,8.4,34,197,2-4
6096,MERCEDES-BENZ,CLA 250,COMPACT,2.0,4,AM7,Z,9.6,6.6,8.2,34,193,2-4
6097,MERCEDES-BENZ,CLA 250,MINICOMPACT,2.0,4,AM7,Z,9.6,6.6,8.2,34,193,2-4
6098,HYUNDAI,ELANTRA,MID-SIZE,2.0,4,AS6,X,9.7,6.7,8.3,34,191,2-4
6099,HYUNDAI,ELANTRA,MID-SIZE,2.0,4,AS6,X,9.7,6.7,8.3,34,194,2-4
6100,CHEVROLET,EQUINOX,SUV - SMALL,1.5,4,A6,X,9.2,7.3,8.3,34,195,0-2
6101,CHEVROLET,Equinox,SUV - SMALL,1.5,4,A6,X,9.2,7.3,8.3,34,196,0-2
6102,CHEVROLET,Equinox,SUV - SMALL,1.5,4,A6,X,8.9,7.7,8.4,34,196,0-2
6103,KIA,FORTE 5,FULL-SIZE,2.0,4,A6,X,9.7,6.8,8.4,34,193,2-4
6104,KIA,FORTE 5,FULL-SIZE,2.0,4,M6,X,9.7,6.9,8.4,34,193,2-4
6105,KIA,FORTE 5,FULL-SIZE,2.0,4,M6,X,9.7,6.9,8.4,34,197,2-4
6106,KIA,FORTE 5,FULL-SIZE,2.0,4,AS6,X,9.7,7.0,8.3,34,197,2-4
6107,KIA,FORTE 5,FULL-SIZE,2.0,4,AS6,X,9.4,7.0,8.3,34,197,2-4
6108,LEXUS,LS 500h,MID-SIZE,3.5,6,AV10,Z,9.4,7.1,8.4,34,195,2-4
6109,NISSAN,Qashqai,STATION WAGON - SMALL,2.0,4,AV8,X,8.8,7.4,8.2,34,192,2-4
6110,VOLVO,S60 T5 ,COMPACT,2.0,4,AS8,X,9.8,6.6,8.4,34,193,2-4
6111,CHEVROLET,SONIC 5,MID-SIZE,1.8,4,AS6,X,9.6,6.6,8.3,34,191,0-2
6112,CHEVROLET,SONIC 5,MID-SIZE,1.8,4,AS6,X,9.6,6.7,8.3,34,191,0-2
6113,CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,AS6,X,9.6,6.7,8.3,34,195,0-2
6114,CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,AS6,X,9.7,6.9,8.4,34,197,0-2
6115,CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,M5,X,9.2,7.1,8.3,34,194,0-2
6116,CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,AS6,X,9.3,7.0,8.3,34,193,0-2
6117,ALFA ROMEO,4C COUPE,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,0-2
6118,ALFA ROMEO,4C Coupe,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,0-2
6119,HONDA,CR-V AWD,SUV - SMALL,2.4,4,AV,X,9.1,7.2,8.3,34,191,2-4
6120,MAZDA,CX-3 4WD,COMPACT,2.0,4,AS6,X,8.8,7.5,8.2,34,192,2-4
6122,FORD,ECOSPORT,SUV - SMALL,1.0,3,AS6,X,8.6,8.1,8.4,34,195,0-2
6123,FORD,EcoSport,SUV - SMALL,1.0,3,AS6,X,8.6,8.1,8.4,34,196,0-2
6124,FORD,EcoSport,SUV - SMALL,1.0,3,AS6,X,8.6,8.1,8.4,34,197,0-2
6125,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,M6,Z,9.4,6.9,8.3,34,191,2-4
6126,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,M6,X,9.4,6.9,8.3,34,193,2-4
6127,HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,X,8.9,7.5,8.2,34,194,0-2
6128,HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV7,X,8.9,7.5,8.2,34,194,0-2
6131,HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,X,8.8,7.5,8.2,34,193,0-2
6133,NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV7,X,8.8,7.5,8.2,34,189,0-2
6134,NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV7,Z,8.8,7.5,8.2,34,194,0-2
6135,NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV7,Z,9.0,7.8,8.4,34,199,0-2
6136,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS8,X,9.2,7.1,8.3,34,190,2-4
6137,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS8,X,9.2,7.1,8.2,34,194,2-4
6138,CHEVROLET,SONIC RS,COMPACT,1.4,4,AS6,X,9.4,7.0,8.3,34,191,0-2
6140,CHEVROLET,SONIC RS,COMPACT,1.4,4,AS6,X,9.5,7.1,8.4,34,195,0-2
6141,HYUNDAI,Veloster,COMPACT,2.0,4,AS6,X,9.1,7.1,8.2,34,193,2-4
6142,HYUNDAI,Veloster,COMPACT,2.0,4,M6,X,9.4,7.1,8.4,34,198,2-4
6144,ALFA ROMEO,4C SPIDER,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,0-2
6146,ALFA ROMEO,4C Spider,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,0-2
6148,BUICK,Encore GX,SUV - SMALL,1.2,3,AV,X,9.0,7.7,8.4,34,198,0-2
6149,FORD,FIESTA ST,COMPACT,1.6,4,M6,X,9.0,7.1,8.2,34,192,0-2
6150,FORD,FIESTA ST,SUBCOMPACT,1.6,4,M6,X,9.0,7.1,8.2,34,192,0-2
6151,FORD,FOCUS FFV,COMPACT,2.0,4,M5,X,9.5,7.0,8.3,34,195,2-4
6152,FORD,Fiesta ST,SUBCOMPACT,1.6,4,M6,X,9.2,7.4,8.4,34,196,0-2
6153,VOLKSWAGEN,Jetta GLI,COMPACT,2.0,4,AM7,X,9.3,7.2,8.4,34,196,2-4
6155,MITSUBISHI,OUTLANDER,SUV - SMALL,2.4,4,AV6,X,9.2,7.5,8.4,34,193,2-4
6156,MITSUBISHI,OUTLANDER,SUV - SMALL,2.4,4,AV6,X,9.2,7.5,8.4,34,197,2-4
6157,BMW,228i COUPE,SUBCOMPACT,2.0,4,AS8,Z,10.0,6.5,8.4,34,193,2-4
6158,BMW,230i COUPE,SUBCOMPACT,2.0,4,AS8,Z,9.8,6.8,8.4,34,197,2-4
6160,BMW,320i SEDAN,COMPACT,2.0,4,AS8,Z,10.0,6.5,8.4,34,193,2-4
6161,BMW,328i SEDAN,COMPACT,2.0,4,AS8,Z,10.0,6.5,8.4,34,193,2-4
6162,BMW,428i COUPE,COMPACT,2.0,4,A8,Z,10.0,6.5,8.4,34,193,2-4
6163,BMW,428i COUPE,COMPACT,2.0,4,AS8,Z,10.0,6.5,8.4,34,193,2-4
6164,BMW,428i COUPE,COMPACT,2.0,4,AS8,Z,9.9,6.5,8.4,34,197,2-4
6165,FIAT,500L TURBO,STATION WAGON - SMALL,1.4,4,M6,X,9.3,7.2,8.4,34,193,0-2
6166,HYUNDAI,ELANTRA GT,FULL-SIZE,1.6,4,AM7,X,9.2,7.1,8.3,34,194,0-2
6167,HYUNDAI,ELANTRA GT,FULL-SIZE,2.0,4,AS6,X,9.4,7.2,8.4,34,198,2-4
6168,HYUNDAI,Elantra GT,FULL-SIZE,2.0,4,AS6,X,9.4,7.1,8.4,34,200,2-4
6169,HYUNDAI,Elantra GT,FULL-SIZE,2.0,4,AS6,X,9.4,7.1,8.4,34,199,2-4
6170,FORD,Escape AWD,SUV - SMALL,1.5,3,A8,X,8.9,7.6,8.3,34,196,0-2
6171,KIA,FORTE KOUP,COMPACT,2.0,4,A6,X,9.6,7.0,8.4,34,193,2-4
6172,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV6,X,9.3,7.0,8.3,34,194,2-4
6173,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV7,X,9.3,7.0,8.3,34,193,2-4
6174,SUBARU,Legacy AWD,MID-SIZE,2.5,4,AV7,X,9.3,7.0,8.2,34,193,2-4
6175,ACURA,RLX HYBRID,MID-SIZE,3.5,6,AM7,Z,8.4,8.2,8.4,34,196,2-4
6176,ACURA,RLX Hybrid,MID-SIZE,3.5,6,AM7,Z,8.4,8.2,8.4,34,196,2-4
6178,CHEVROLET,SONIC 5 RS,MID-SIZE,1.4,4,AS6,X,9.4,7.0,8.3,34,191,0-2
6180,CHEVROLET,SONIC 5 RS,STATION WAGON - SMALL,1.4,4,AS6,X,9.5,7.1,8.4,34,195,0-2
6181,BMW,330i xDrive,COMPACT,2.0,4,AS8,Z,9.5,6.9,8.3,34,194,2-4
6182,KIA,FORTE (GDI),MID-SIZE,2.0,4,AS6,X,9.4,7.0,8.3,34,198,2-4
6184,SUBARU,IMPREZA AWD,COMPACT,2.0,4,M5,X,9.5,7.0,8.4,34,193,2-4
6185,SUBARU,IMPREZA AWD,COMPACT,2.0,4,M5,X,9.5,7.0,8.4,34,197,2-4
6186,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV6,X,9.3,7.1,8.3,34,191,2-4
6187,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV6,X,9.3,7.1,8.3,34,196,2-4
6188,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV6,X,9.4,7.3,8.4,34,198,2-4
6189,SUBARU,Outback AWD,SUV - SMALL,2.5,4,AV8,X,9.0,7.1,8.2,34,192,2-4
6190,NISSAN,QASHQAI AWD,STATION WAGON - SMALL,2.0,4,AV,X,9.1,7.5,8.4,34,197,2-4
6191,NISSAN,QASHQAI AWD,STATION WAGON - SMALL,2.0,4,AV,X,9.0,7.5,8.4,34,196,2-4
6192,NISSAN,Qashqai AWD,STATION WAGON - SMALL,2.0,4,AV7,X,9.1,7.6,8.4,34,198,2-4
6193,NISSAN,Qashqai AWD,STATION WAGON - SMALL,2.0,4,AV8,X,9.0,7.7,8.4,34,198,2-4
6194,LEXUS,RX 450h AWD,SUV - SMALL,3.5,6,AV6,Z,7.9,8.6,8.2,34,189,2-4
6195,LEXUS,RX 450h AWD,SUV - SMALL,3.5,6,AV6,Z,8.0,8.5,8.2,34,189,2-4
6196,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV6,X,9.2,7.4,8.4,34,196,2-4
6198,SUBARU,Forester AWD,SUV - SMALL,2.5,4,AV7,X,9.0,7.2,8.2,34,192,2-4
6200,MAZDA,MAZDA6 (SIL),MID-SIZE,2.5,4,M6,X,9.8,6.9,8.4,34,196,2-4
6201,SUBARU,CROSSTREK AWD,SUV - SMALL,2.0,4,AV6,X,9.1,7.2,8.2,34,193,2-4
6202,HYUNDAI,ELANTRA COUPE,MID-SIZE,2.0,4,AS6,X,9.6,6.8,8.3,34,191,2-4
6203,HYUNDAI,ELANTRA COUPE,MID-SIZE,2.0,4,M6,X,9.7,6.7,8.3,34,191,2-4
6204,NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,M6,Z,8.9,7.5,8.3,34,191,0-2
6205,NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,M6,Z,8.9,7.5,8.3,34,194,0-2
6206,NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,M6,Z,9.0,7.6,8.4,34,197,0-2
6207,BUICK,REGAL eASSIST,MID-SIZE,2.4,4,AS6,X,9.6,6.5,8.2,34,189,2-4
6209,BUICK,REGAL eASSIST,MID-SIZE,2.4,4,AS6,X,9.6,6.5,8.2,34,193,2-4
6210,BMW,ACTIVEHYBRID 3,COMPACT,3.0,6,A8,Z,9.2,7.1,8.3,34,191,2-4
6211,MINI,COOPER CLUBMAN,MID-SIZE,1.5,3,AS6,Z,9.4,7.0,8.3,34,195,0-2
6212,MINI,COOPER CLUBMAN,MID-SIZE,1.5,3,M6,Z,9.5,6.6,8.2,34,194,0-2
6213,MINI,COOPER CLUBMAN,MID-SIZE,1.5,3,AS6,Z,9.5,7.2,8.4,34,197,0-2
6214,MINI,COOPER CLUBMAN,MID-SIZE,1.5,3,M6,Z,9.6,7.0,8.4,34,197,0-2
6215,MINI,COOPER S COUPE,TWO-SEATER,1.6,4,A6,Z,9.3,7.0,8.3,34,191,0-2
6216,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,M5,X,8.9,7.3,8.2,34,189,0-2
6217,INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,AS7,Z,8.7,7.5,8.2,34,189,2-4
6219,INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,AS7,Z,8.7,7.6,8.2,34,193,2-4
6220,NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4,AV7,Z,8.9,7.3,8.2,34,193,0-2
6221,NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4,M6,Z,9.1,7.3,8.3,34,195,0-2
6224,NISSAN,Sentra (Turbo),MID-SIZE,1.6,4,AV7,Z,8.9,7.3,8.2,34,193,0-2
6225,NISSAN,Sentra (Turbo),MID-SIZE,1.6,4,M6,Z,9.1,7.3,8.3,34,195,0-2
6226,HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,9.4,7.0,8.3,34,197,0-2
6227,HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,AS6,X,8.9,7.3,8.2,34,193,0-2
6228,HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,9.4,7.2,8.4,34,200,0-2
6229,HYUNDAI,Veloster Turbo,COMPACT,1.6,4,M6,X,9.4,7.0,8.3,34,197,0-2
6230,HYUNDAI,Veloster Turbo,COMPACT,1.6,4,M6,X,9.4,7.0,8.3,34,196,0-2
6231,MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,AS6,Z,9.2,7.0,8.2,34,189,2-4
6232,MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,AS6,Z,9.2,7.0,8.2,34,193,2-4
6233,MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.2,8.3,34,196,2-4
6234,MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.3,8.4,34,197,2-4
6235,MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4,AS6,Z,9.2,7.0,8.2,34,189,2-4
6236,MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4,AS6,Z,9.2,7.0,8.2,34,193,2-4
6237,MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.2,8.3,34,196,2-4
6238,MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.3,8.4,34,197,2-4
6239,MAZDA,CX-5 Diesel 4WD,SUV - SMALL,2.2,4,AS6,D,8.9,7.9,8.4,34,227,2-4
6240,TOYOTA,Camry AWD LE/SE,MID-SIZE,2.5,4,AS8,X,9.3,6.8,8.2,34,190,2-4
6241,MINI,Cooper S 3 Door,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.3,8.4,34,197,2-4
6242,MINI,Cooper S 5 Door,SUBCOMPACT,2.0,4,AS6,Z,9.3,7.3,8.4,34,197,2-4
6243,VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,AS6,X,9.3,6.9,8.2,34,192,0-2
6244,VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,M5,X,9.6,6.8,8.3,34,194,0-2
6245,VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,M5,X,9.4,6.9,8.2,34,192,0-2
6246,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,AS6,X,9.4,6.8,8.2,34,193,0-2
6247,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,M5,X,9.5,6.6,8.2,34,189,0-2
6249,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,M5,X,9.5,6.6,8.2,34,192,0-2
6250,VOLVO,S60 INSCRIPTION,COMPACT,2.0,4,AS8,X,9.6,6.7,8.3,34,193,2-4
6251,MINI,COOPER S CLUBMAN,SUBCOMPACT,1.6,4,A6,Z,9.3,7.0,8.3,34,191,0-2
6252,BUICK,LACROSSE eASSIST,MID-SIZE,2.4,4,AS6,X,9.6,6.5,8.2,34,189,2-4
6254,BUICK,LACROSSE eASSIST,MID-SIZE,2.4,4,AS6,X,9.6,6.5,8.2,34,193,2-4
